category,sample_idx,layer_idx,max_attn_idx
10,1,3,0-0-1-1-1-1-1-1-1-1-1-1-12-12-1-2-13-13-13-13-13-13-13-13-13-13-13
10,1,3,0-0-2-2-2-2-2-2-2-2-2-2-2-12-13-2-1-1-1-1-1-1-1-1-1-1-1
10,1,3,0-1-2-3-4-5-6-7-8-9-10-10-12-1-1-15-12-12-12-12-12-12-12-12-12-12-15
10,1,3,0-1-2-2-2-2-2-2-2-2-2-2-0-0-3-3-2-2-2-2-2-2-2-2-2-2-1
10,1,3,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-1-0-0-0-0-0-0-0-0-0-1
10,1,3,0-0-2-3-4-5-6-7-8-9-10-10-1-1-14-2-12-12-12-13-13-12-12-12-12-13-14
10,1,3,0-0-2-2-2-2-2-2-2-2-2-2-12-13-13-2-1-1-1-13-13-0-1-1-1-13-1
10,1,3,0-1-2-1-1-1-1-1-1-1-1-1-7-2-1-2-1-1-1-1-1-1-1-1-1-1-1
10,1,3,0-0-2-2-2-2-2-2-2-2-2-2-7-6-14-15-12-13-13-1-1-13-13-13-13-1-1
10,1,3,0-0-2-3-4-5-6-7-8-9-10-11-7-7-0-15-15-15-15-15-15-15-15-15-15-15-15
10,1,3,0-1-1-1-1-1-1-1-1-1-1-1-12-13-1-12-12-12-12-12-12-12-12-12-12-12-12
10,1,3,0-1-2-2-2-1-1-1-1-1-0-0-5-5-12-2-1-1-1-1-1-1-1-1-1-1-1
10,1,4,0-0-2-3-3-3-3-3-8-8-8-8-2-12-14-2-16-16-16-16-16-16-16-16-16-16-2
10,1,4,0-0-2-2-0-0-0-0-0-0-0-0-12-2-2-2-13-13-13-13-13-13-13-13-13-13-13
10,1,4,0-0-2-3-3-3-3-3-3-3-3-3-11-1-1-13-12-12-12-12-12-12-12-12-12-12-12
10,1,4,0-0-2-3-4-5-6-7-8-9-10-11-5-4-1-11-15-15-15-15-15-15-15-15-15-24-24
10,1,4,0-0-2-3-4-5-6-7-7-7-7-11-10-10-8-11-11-11-11-11-11-11-11-11-11-0-4
10,1,4,0-1-2-3-4-4-4-4-4-4-4-4-0-2-1-10-4-4-4-4-4-16-16-4-4-4-1
10,1,4,0-1-2-2-2-2-2-2-2-2-2-2-12-9-4-2-12-12-12-12-12-12-12-12-12-12-1
10,1,4,0-1-2-2-2-2-2-2-2-2-2-2-0-0-0-2-1-1-1-1-1-1-1-1-1-1-1
10,1,4,0-0-2-2-2-2-2-0-0-0-0-0-1-13-1-13-1-1-1-1-1-1-1-1-1-1-1
10,1,4,0-1-2-3-4-4-4-4-4-4-4-4-11-1-1-4-1-1-1-1-1-1-1-1-1-1-1
10,1,4,0-0-2-2-2-2-2-2-2-2-2-2-0-13-13-2-2-2-2-13-13-13-2-2-2-13-1
10,1,4,0-1-2-3-3-3-3-3-3-3-3-3-9-13-14-15-3-3-3-3-3-3-3-3-3-3-3
