category,sample_idx,layer_idx,head_idx,kl
2,0,8,10,1.546843
2,0,8,11,0.68896437
2,0,9,0,1.6416593
2,0,9,1,1.9262108
2,0,9,2,0.9166043
2,0,9,3,2.1348622
2,0,9,4,8.602502
2,0,9,5,1.8839604
2,0,9,6,0.48459044
2,0,9,7,1.3230023
2,0,9,8,0.90092164
2,0,9,9,2.9085956
2,0,9,10,0.34420827
2,0,9,11,0.70439416
2,0,10,0,0.43134767
2,0,10,1,1.8962872
2,0,10,2,0.41719913
2,0,10,3,1.781198
2,0,10,4,4.7052197
2,0,10,5,0.46841508
2,0,10,6,0.4070802
2,0,10,7,2.9111834
2,0,10,8,0.9893675
2,0,10,9,2.6710382
2,0,10,10,1.4244286
2,0,10,11,0.2697128
2,0,11,0,1.3536271
2,0,11,1,0.6623134
2,0,11,2,0.7941536
2,0,11,3,3.1029222
2,0,11,4,1.2098093
2,0,11,5,0.97379375
2,0,11,6,1.2800754
2,0,11,7,0.7124066
2,0,11,8,1.2997504
2,0,11,9,5.4117656
2,0,11,10,0.84935594
2,0,11,11,0.7190721
2,1,0,0,1.0455085
2,1,0,1,0.3619638
2,1,0,2,0.3043173
2,1,0,3,0.17021981
2,1,0,4,1.3094745
2,1,0,5,0.56875217
2,1,0,6,0.19905548
2,1,0,7,0.177968
2,1,0,8,0.41441053
2,1,0,9,0.31284204
2,1,0,10,0.34592542
2,1,0,11,0.3474993
2,1,1,0,1.3636194
2,1,1,1,0.51252687
2,1,1,2,0.720615
2,1,1,3,0.19935544
2,1,1,4,0.35144842
2,1,1,5,0.24036472
2,1,1,6,0.713309
2,1,1,7,0.32101697
2,1,1,8,4.070929
2,1,1,9,1.6890328
2,1,1,10,0.48463887
2,1,1,11,0.12679426
2,1,2,0,0.5444218
2,1,2,1,0.111556925
2,1,2,2,0.41098127
2,1,2,3,0.13668105
2,1,2,4,0.52085567
2,1,2,5,0.34839815
2,1,2,6,0.7156974
2,1,2,7,0.35632327
2,1,2,8,0.95523226
2,1,2,9,0.094457604
2,1,2,10,0.46407628
2,1,2,11,0.84916925
2,1,3,0,0.37239462
2,1,3,1,0.7347391
2,1,3,2,1.1516492
2,1,3,3,0.5143725
2,1,3,4,1.5435835
2,1,3,5,0.7179173
2,1,3,6,0.17443441
2,1,3,7,0.4745925
2,1,3,8,1.229252
2,1,3,9,0.21393454
2,1,3,10,0.078216635
2,1,3,11,0.23388878
2,1,4,0,0.37413067
2,1,4,1,0.11072961
2,1,4,2,0.09953125
2,1,4,3,0.6356326
2,1,4,4,0.18488131
2,1,4,5,2.1776748
2,1,4,6,0.27835274
2,1,4,7,0.19628039
2,1,4,8,0.076159075
2,1,4,9,0.5464947
2,1,4,10,0.5965449
2,1,4,11,0.41045266
2,1,5,0,0.6128451
2,1,5,1,0.17621198
2,1,5,2,0.58714646
2,1,5,3,0.19441804
2,1,5,4,0.42151174
2,1,5,5,0.26725724
2,1,5,6,4.5882707
2,1,5,7,1.2848967
2,1,5,8,0.3767093
2,1,5,9,0.18149224
2,1,5,10,1.2614915
2,1,5,11,0.24910906
2,1,6,0,0.28377742
2,1,6,1,0.27290413
2,1,6,2,0.053577315
2,1,6,3,0.38156876
2,1,6,4,0.40237457
2,1,6,5,0.25408137
2,1,6,6,0.30925807
2,1,6,7,2.0055532
2,1,6,8,0.1841529
2,1,6,9,0.1437907
2,1,6,10,0.4727057
2,1,6,11,0.62656844
2,1,7,0,0.54411304
2,1,7,1,0.24498613
2,1,7,2,0.14537087
2,1,7,3,1.0107803
2,1,7,4,1.2864269
2,1,7,5,0.18776885
2,1,7,6,0.730519
2,1,7,7,0.11395619
2,1,7,8,0.25944838
2,1,7,9,1.1785005
2,1,7,10,1.5637002
2,1,7,11,1.4951041
2,1,8,0,0.24992087
2,1,8,1,0.44773188
2,1,8,2,1.0659993
2,1,8,3,1.6484839
