category,sample_idx,layer_idx,head_idx,kl
2,1,11,3,3.558223
2,1,11,4,1.2509887
2,1,11,5,7.3384743
2,1,11,6,3.1236608
2,1,11,7,2.269072
2,1,11,8,5.1239667
2,1,11,9,6.841073
2,1,11,10,6.9509034
2,1,11,11,3.0393968
2,2,0,0,2.4580271
2,2,0,1,3.7286725
2,2,0,2,3.5369823
2,2,0,3,4.329937
2,2,0,4,1.5817277
2,2,0,5,2.8489091
2,2,0,6,5.1439924
2,2,0,7,2.7351594
2,2,0,8,2.4817538
2,2,0,9,1.8716816
2,2,0,10,2.1581607
2,2,0,11,3.7496228
2,2,1,0,8.119028
2,2,1,1,4.3338943
2,2,1,2,6.0939455
2,2,1,3,2.3976874
2,2,1,4,4.9743624
2,2,1,5,3.9690213
2,2,1,6,7.877289
2,2,1,7,4.003258
2,2,1,8,3.6856194
2,2,1,9,3.0435188
2,2,1,10,2.6260827
2,2,1,11,1.8312925
2,2,2,0,3.2515125
2,2,2,1,1.7493432
2,2,2,2,2.208988
2,2,2,3,4.461507
2,2,2,4,0.94539183
2,2,2,5,5.922988
2,2,2,6,1.7674282
2,2,2,7,9.111844
2,2,2,8,2.8002033
2,2,2,9,3.7569919
2,2,2,10,2.8063533
2,2,2,11,4.9825525
2,2,3,0,1.2855824
2,2,3,1,2.9901369
2,2,3,2,2.3807418
2,2,3,3,3.8638883
2,2,3,4,5.644147
2,2,3,5,2.8664575
2,2,3,6,2.667439
2,2,3,7,6.7515984
2,2,3,8,6.230569
2,2,3,9,2.7490745
2,2,3,10,4.194688
2,2,3,11,5.3268976
2,2,4,0,2.8678105
2,2,4,1,4.593586
2,2,4,2,3.4019706
2,2,4,3,2.4287758
2,2,4,4,2.613191
2,2,4,5,3.4575336
2,2,4,6,4.35894
2,2,4,7,2.0683103
2,2,4,8,5.73372
2,2,4,9,3.3273025
2,2,4,10,5.0469375
2,2,4,11,2.4962382
2,2,5,0,3.0286129
2,2,5,1,8.781598
2,2,5,2,2.167856
2,2,5,3,3.3023422
2,2,5,4,1.7140696
2,2,5,5,3.137094
2,2,5,6,3.9353554
2,2,5,7,5.020555
2,2,5,8,3.5487568
2,2,5,9,2.8352695
2,2,5,10,2.6491005
2,2,5,11,5.020526
2,2,6,0,2.5802693
2,2,6,1,4.294852
2,2,6,2,0.9224631
2,2,6,3,6.077961
2,2,6,4,3.041995
2,2,6,5,3.491185
2,2,6,6,4.870262
2,2,6,7,5.418042
2,2,6,8,0.7681885
2,2,6,9,3.1730928
2,2,6,10,9.220186
2,2,6,11,3.0033882
2,2,7,0,1.9077623
2,2,7,1,4.666131
2,2,7,2,2.5054946
2,2,7,3,5.502059
2,2,7,4,2.8331456
2,2,7,5,5.7641807
2,2,7,6,4.110454
2,2,7,7,1.7573984
2,2,7,8,3.6633267
2,2,7,9,4.5206075
2,2,7,10,1.417022
2,2,7,11,5.872211
2,2,8,0,2.8267877
2,2,8,1,5.846606
2,2,8,2,4.8126836
2,2,8,3,6.049608
2,2,8,4,8.426024
2,2,8,5,5.088046
2,2,8,6,1.8715098
2,2,8,7,3.3569152
2,2,8,8,8.061106
2,2,8,9,3.3682494
2,2,8,10,3.279869
2,2,8,11,14.3793335
2,2,9,0,3.1062353
2,2,9,1,2.6552982
2,2,9,2,3.3299556
2,2,9,3,3.6622455
2,2,9,4,2.1958947
2,2,9,5,4.0952196
2,2,9,6,7.8415003
2,2,9,7,2.0068564
2,2,9,8,3.970485
2,2,9,9,3.2973053
2,2,9,10,5.9367805
2,2,9,11,2.9672656
2,2,10,0,7.2058716
2,2,10,1,1.5129287
2,2,10,2,5.083566
2,2,10,3,1.9073381
2,2,10,4,3.1003284
2,2,10,5,2.1545022
2,2,10,6,6.80933
2,2,10,7,13.27612
2,2,10,8,6.563301
2,2,10,9,4.348002
2,2,10,10,1.495476
2,2,10,11,7.8413825
2,2,11,0,2.1342347
2,2,11,1,2.72718
2,2,11,2,1.9899172
2,2,11,3,4.068411
2,2,11,4,0.86469525
2,2,11,5,3.871788
2,2,11,6,1.8409319
2,2,11,7,0.71458983
2,2,11,8,6.2336903
2,2,11,9,6.953534
2,2,11,10,6.984993
2,2,11,11,4.0333414
2,3,0,0,1.9128202
2,3,0,1,2.2500439
2,3,0,2,2.3270376
2,3,0,3,5.1014237
2,3,0,4,1.7209084
2,3,0,5,2.392463
2,3,0,6,2.925041
2,3,0,7,2.7176878
2,3,0,8,1.0589955
2,3,0,9,1.9895093
2,3,0,10,2.0663795
2,3,0,11,2.8780468
2,3,1,0,5.198272
2,3,1,1,4.8095427
2,3,1,2,1.8291708
2,3,1,3,2.6072953
2,3,1,4,5.194499
2,3,1,5,3.414248
2,3,1,6,6.102108
2,3,1,7,9.971074
2,3,1,8,5.2528224
2,3,1,9,2.5414479
2,3,1,10,3.5523605
2,3,1,11,1.7497785
2,3,2,0,2.3036487
2,3,2,1,2.8002455
2,3,2,2,5.197302
2,3,2,3,4.080109
2,3,2,4,2.1322842
2,3,2,5,3.1537318
2,3,2,6,7.1401024
2,3,2,7,6.272068
2,3,2,8,5.9569573
2,3,2,9,4.5829153
2,3,2,10,5.318388
2,3,2,11,7.138938
2,3,3,0,2.9109893
2,3,3,1,2.0015244
2,3,3,2,4.0718794
2,3,3,3,4.006811
2,3,3,4,4.4460096
2,3,3,5,4.229814
2,3,3,6,3.2077622
2,3,3,7,6.85674
2,3,3,8,6.8224287
2,3,3,9,3.4699318
2,3,3,10,3.0005958
2,3,3,11,3.0042205
2,3,4,0,2.0088723
2,3,4,1,5.021266
2,3,4,2,2.329997
2,3,4,3,4.001494
2,3,4,4,2.2063763
2,3,4,5,4.3901496
2,3,4,6,2.9238143
2,3,4,7,2.2022607
2,3,4,8,4.8864985
2,3,4,9,4.110615
2,3,4,10,2.3356562
2,3,4,11,2.3891444
2,3,5,0,2.5660949
2,3,5,1,8.201309
2,3,5,2,2.1380363
2,3,5,3,3.0945435
2,3,5,4,0.89913356
2,3,5,5,3.5992992
2,3,5,6,5.276518
2,3,5,7,4.468647
2,3,5,8,4.864854
2,3,5,9,2.230933
2,3,5,10,6.109868
2,3,5,11,5.902042
2,3,6,0,4.2884593
2,3,6,1,5.49356
2,3,6,2,3.3315659
2,3,6,3,5.3416605
2,3,6,4,3.2963872
2,3,6,5,4.6354303
2,3,6,6,5.5312643
2,3,6,7,5.13014
2,3,6,8,1.2751237
2,3,6,9,2.3717008
2,3,6,10,8.207773
2,3,6,11,1.4045436
2,3,7,0,1.271269
2,3,7,1,5.8499813
2,3,7,2,2.7541058
2,3,7,3,1.1640675
2,3,7,4,2.786813
2,3,7,5,8.849492
2,3,7,6,7.0338883
2,3,7,7,3.1713836
2,3,7,8,4.893825
2,3,7,9,2.8770416
2,3,7,10,1.1191357
2,3,7,11,4.7418985
2,3,8,0,1.3815744
2,3,8,1,1.812598
2,3,8,2,2.2739959
2,3,8,3,4.276119
2,3,8,4,11.026287
2,3,8,5,4.7476172
2,3,8,6,1.6809845
2,3,8,7,3.52314
2,3,8,8,8.761445
2,3,8,9,3.7888381
2,3,8,10,2.0820413
2,3,8,11,13.338097
2,3,9,0,1.0321151
2,3,9,1,3.8401513
2,3,9,2,4.542211
2,3,9,3,1.6493626
2,3,9,4,1.2785455
2,3,9,5,3.6292202
2,3,9,6,4.4521666
2,3,9,7,2.9662786
2,3,9,8,2.427874
2,3,9,9,4.376989
2,3,9,10,5.518369
2,3,9,11,4.3441095
2,3,10,0,4.07158
2,3,10,1,2.827417
2,3,10,2,2.0117738
2,3,10,3,4.2457566
2,3,10,4,3.28387
2,3,10,5,1.1473725
2,3,10,6,4.997168
2,3,10,7,11.670046
2,3,10,8,8.496404
2,3,10,9,3.0255046
2,3,10,10,0.86299294
2,3,10,11,2.296435
2,3,11,0,0.24538808
2,3,11,1,3.1515312
2,3,11,2,1.4461086
2,3,11,3,3.7081876
2,3,11,4,0.31799227
2,3,11,5,8.1427555
2,3,11,6,2.8593373
2,3,11,7,1.9164333
2,3,11,8,5.844202
2,3,11,9,6.386003
2,3,11,10,5.8989873
2,3,11,11,1.1186035
2,4,0,0,2.0494714
2,4,0,1,1.3808806
2,4,0,2,1.6869236
2,4,0,3,4.4287586
2,4,0,4,1.8362772
2,4,0,5,2.2014508
2,4,0,6,2.4113772
2,4,0,7,2.1113942
2,4,0,8,1.0322037
2,4,0,9,1.5872337
2,4,0,10,2.0246737
2,4,0,11,2.4895027
2,4,1,0,4.5238624
2,4,1,1,4.861529
2,4,1,2,1.4591153
2,4,1,3,2.515237
2,4,1,4,4.3846807
2,4,1,5,3.1345022
2,4,1,6,6.579882
2,4,1,7,8.628582
2,4,1,8,3.3785903
2,4,1,9,2.851954
2,4,1,10,3.7863529
2,4,1,11,1.5898792
2,4,2,0,3.1881547
2,4,2,1,1.4006246
2,4,2,2,5.0777144
2,4,2,3,3.8217843
2,4,2,4,3.2337508
2,4,2,5,3.602468
2,4,2,6,6.5781965
2,4,2,7,6.7073393
2,4,2,8,5.57071
2,4,2,9,4.545714
2,4,2,10,4.8957763
2,4,2,11,8.182229
2,4,3,0,3.197801
2,4,3,1,2.0275884
2,4,3,2,4.13824
2,4,3,3,3.6399612
