category,sample_idx,layer_idx,head_idx,kl
2,0,11,5,1.0933483
2,0,11,6,4.4420233
2,0,11,7,2.984172
2,0,11,8,6.2697706
2,0,11,9,2.6088576
2,0,11,10,1.9454311
2,0,11,11,9.432035
2,1,0,0,3.0455573
2,1,0,1,1.4130123
2,1,0,2,3.651036
2,1,0,3,3.6208923
2,1,0,4,2.8394692
2,1,0,5,2.8047774
2,1,0,6,2.6688294
2,1,0,7,1.6111138
2,1,0,8,2.114445
2,1,0,9,5.2856207
2,1,0,10,1.1796978
2,1,0,11,4.00941
2,1,1,0,2.919723
2,1,1,1,2.1055548
2,1,1,2,2.397098
2,1,1,3,2.150049
2,1,1,4,3.061752
2,1,1,5,1.1835788
2,1,1,6,2.7958953
2,1,1,7,3.2021813
2,1,1,8,2.7988849
2,1,1,9,4.5510364
2,1,1,10,3.2630124
2,1,1,11,1.5768945
2,1,2,0,2.1271467
2,1,2,1,1.1329205
2,1,2,2,2.367475
2,1,2,3,2.851021
2,1,2,4,1.0915949
2,1,2,5,2.1034925
2,1,2,6,2.3531308
2,1,2,7,3.9663887
2,1,2,8,1.636205
2,1,2,9,1.2935699
2,1,2,10,1.7149292
2,1,2,11,1.3456858
2,1,3,0,1.7732232
2,1,3,1,2.5860598
2,1,3,2,1.655977
2,1,3,3,1.3173809
2,1,3,4,1.6946888
2,1,3,5,1.1079971
2,1,3,6,1.1051295
2,1,3,7,0.6384877
2,1,3,8,3.3784359
2,1,3,9,0.79883933
2,1,3,10,5.0660324
2,1,3,11,2.374374
2,1,4,0,2.159409
2,1,4,1,1.7221282
2,1,4,2,5.877666
2,1,4,3,10.166037
2,1,4,4,1.6872345
2,1,4,5,8.794752
2,1,4,6,11.252922
2,1,4,7,1.9999483
2,1,4,8,0.962025
2,1,4,9,2.023177
2,1,4,10,4.307374
2,1,4,11,1.8096571
2,1,5,0,13.002194
2,1,5,1,7.8606596
2,1,5,2,1.5394781
2,1,5,3,2.4825854
2,1,5,4,2.25311
2,1,5,5,6.7111945
2,1,5,6,8.652867
2,1,5,7,1.3620524
2,1,5,8,1.8459107
2,1,5,9,1.6249256
2,1,5,10,1.0595354
2,1,5,11,1.5270141
2,1,6,0,2.4439704
2,1,6,1,2.183269
2,1,6,2,1.8173519
2,1,6,3,3.2329803
2,1,6,4,2.340961
2,1,6,5,3.7715924
2,1,6,6,3.2060478
2,1,6,7,1.7274482
2,1,6,8,0.75097
2,1,6,9,4.1316667
2,1,6,10,0.9796966
2,1,6,11,3.4589791
2,1,7,0,2.2244718
2,1,7,1,1.3506222
2,1,7,2,1.6369908
2,1,7,3,2.4745796
2,1,7,4,1.6984565
2,1,7,5,1.0505286
2,1,7,6,1.2507055
2,1,7,7,3.9030824
2,1,7,8,5.6689353
